Country,Year,Birth_Rate_per_1000,Energy_Use_kgOE_per_Capita,population_total,Literacy_Rate,FDI_Net_Inflows_USD,Political_Instability,gdp_usd,gdp_real_growth_pct,exports_pct_gdp,imports_pct_gdp,gross_capital_form_pct_gdp,household_consump_pct_gdp,govt_consump_pct_gdp,inflation_cpi_pct,unemployment_pct,net_exports_pct_gdp,gdp_usd_log,population_growth_pct,exports_pct_gdp_lag1,imports_pct_gdp_lag1,gross_capital_form_pct_gdp_lag1,household_consump_pct_gdp_lag1,govt_consump_pct_gdp_lag1,inflation_cpi_pct_lag1,unemployment_pct_lag1,gdp_real_growth_pct_lag1
India,1990,32.569,323.595830731166,864972221,,236690000.0,,320979026420.035,5.53345456125301,7.05335023414457,8.45291127605198,27.3361977013687,67.0751335829935,11.2854919029931,8.97123250273253,,-1.3995610419074094,26.494641619686448,,,,,,,,,
India,1991,32.023,331.222087309417,883927600,48.2200012207031,73537638.3885329,,270105341879.226,1.05683143496063,8.49424077053547,8.49348578059959,25.1405052782292,67.0180739016105,11.0787262464783,13.8702461773683,7.722,0.0007549899358796353,26.322077874962318,2.1914436718078134,7.05335023414457,8.45291127605198,27.3361977013687,67.0751335829935,11.2854919029931,8.97123250273253,,5.53345456125301
India,1992,31.414,336.206818642044,902957070,,276512438.973892,,288208070278.013,5.48239602040357,8.84292692502088,9.59017211680717,27.44020415513,65.7443386587798,10.9150464795678,11.7878170418135,7.733,-0.7472451917862895,26.386948522472352,2.152831295232782,8.49424077053547,8.49348578059959,25.1405052782292,67.0180739016105,11.0787262464783,13.8702461773683,7.722,1.05683143496063
India,1993,30.771,339.038033254784,922118387,,550370024.929383,,279295648982.529,4.75077621776924,9.83421745486326,9.81732233160511,22.716410511618,65.451556984786,11.0026650353957,6.32689048779865,7.75,0.016895123258150235,26.355536731482353,2.1220629016172277,8.84292692502088,9.59017211680717,27.44020415513,65.7443386587798,10.9150464795678,11.7878170418135,7.733,5.48239602040357
India,1994,30.295,347.806182247067,941163767,,973271468.722873,,327274843459.429,6.65892407028434,9.8880849164454,10.1900594604801,26.3101665553988,64.8408399095677,10.43581347191,10.2479355556119,7.645,-0.3019745440346995,26.51406615469737,2.0653942344607046,9.83421745486326,9.81732233160511,22.716410511618,65.451556984786,11.0026650353957,6.32689048779865,7.75,4.75077621776924
India,1995,29.77,361.640673294246,960301044,,2143628110.28391,,360281909643.489,7.57449183788519,10.8439680350622,12.0234806711877,29.1523371515588,63.7004608796652,10.5402675188309,10.2248861637544,7.608,-1.1795126361254997,26.610152644290586,2.0333631266958863,9.8880849164454,10.1900594604801,26.3101665553988,64.8408399095677,10.43581347191,10.2479355556119,7.645,6.65892407028434
India,1996,29.217,367.704650910734,979678458,,2426057021.91092,-0.972584128379822,392896866204.516,7.54952224920051,10.3851692716063,11.5443185997804,22.7592531809279,64.5552181694553,10.3308896774711,8.97715233826453,7.558,-1.1591493281741005,26.69681298741517,2.0178478531363453,10.8439680350622,12.0234806711877,29.1523371515588,63.7004608796652,10.5402675188309,10.2248861637544,7.608,7.57449183788519
India,1997,28.685,376.185592059812,999133762,,3577330042.34585,,415867563592.829,4.04982084998183,10.690717318379,11.9286695486689,25.6927329065132,63.9118323230722,11.0287262034071,7.16425211462724,7.61,-1.237952230289899,26.7536326897734,1.9858866795660512,10.3851692716063,11.5443185997804,22.7592531809279,64.5552181694553,10.3308896774711,8.97715233826453,7.558,7.54952224920051
India,1998,28.199,378.300390670302,1018665080,,2634651657.7714,-1.20082128047943,421351317224.941,6.18441582172117,11.0184691793102,12.6810008997545,24.9753699423901,63.8087339443885,11.9098898139839,13.2308389767977,7.639,-1.6625317204442993,26.766732805361244,1.9548251438229247,10.690717318379,11.9286695486689,25.6927329065132,63.9118323230722,11.0287262034071,7.16425211462724,7.61,4.04982084998183
India,1999,27.73,392.976731815711,1038225823,,2168591054.37924,,458821052615.79,8.84575555939531,11.4520646128009,13.363533431492,30.9580879683861,64.0094865407334,12.1754896050679,4.66982038037593,7.617,-1.9114688186911,26.851926107408236,1.9202329974833399,11.0184691793102,12.6810008997545,24.9753699423901,63.8087339443885,11.9098898139839,13.2308389767977,7.639,6.18441582172117
